location,Type of House,Price of m2,Land Area,Total Price Number,Total Price
"Phường 10, Quận 3",Đất thổ cư,90.0,340,30600.0,30.6 tỷ
"Phường 10, Quận 3",Đất thổ cư,90.0,360,32400.0,32.4 tỷ
"Phường 10, Quận 3",Đất thổ cư,90.0,380,34200.0,34.2 tỷ
"Phường 10, Quận 3",Đất thổ cư,90.0,400,36000.0,36.0 tỷ
"Phường 10, Quận 3",Đất thổ cư,90.0,420,37800.0,37.8 tỷ
"Phường 10, Quận 3",Đất thổ cư,90.0,440,39600.0,39.6 tỷ
"Phường 10, Quận 3",Đất thổ cư,90.0,460,41400.0,41.4 tỷ
"Phường 10, Quận 3",Đất thổ cư,90.0,480,43200.0,43.2 tỷ
"Phường 10, Quận 3",Đất thổ cư,90.0,500,45000.0,45.0 tỷ
"Phường 10, Quận 3",Chung cư,52.5,30,1575.0,1.57 tỷ
"Phường 10, Quận 3",Chung cư,52.5,50,2625.0,2.62 tỷ
"Phường 10, Quận 3",Chung cư,52.5,70,3675.0,3.67 tỷ
"Phường 10, Quận 3",Chung cư,52.5,90,4725.0,4.72 tỷ
"Phường 10, Quận 3",Chung cư,52.5,110,5775.0,5.78 tỷ
"Phường 10, Quận 3",Chung cư,52.5,130,6825.0,6.83 tỷ
"Phường 10, Quận 3",Chung cư,52.5,150,7875.0,7.88 tỷ
"Phường 11, Quận 3",Nhà mặt tiền,305.0,60,18300.0,18.3 tỷ
"Phường 11, Quận 3",Nhà mặt tiền,305.0,80,24400.0,24.4 tỷ
"Phường 11, Quận 3",Nhà mặt tiền,305.0,100,30500.0,30.5 tỷ
"Phường 11, Quận 3",Nhà mặt tiền,305.0,120,36600.0,36.6 tỷ
"Phường 11, Quận 3",Nhà mặt tiền,305.0,140,42700.0,42.7 tỷ
"Phường 11, Quận 3",Nhà mặt tiền,305.0,160,48800.0,48.8 tỷ
"Phường 11, Quận 3",Nhà mặt tiền,305.0,180,54900.0,54.9 tỷ
"Phường 11, Quận 3",Nhà mặt tiền,305.0,200,61000.0,61.0 tỷ
"Phường 11, Quận 3",Nhà mặt tiền,305.0,220,67100.0,67.1 tỷ
"Phường 11, Quận 3",Nhà mặt tiền,305.0,240,73200.0,73.2 tỷ
"Phường 11, Quận 3",Nhà mặt tiền,305.0,260,79300.0,79.3 tỷ
"Phường 11, Quận 3",Nhà mặt tiền,305.0,280,85400.0,85.4 tỷ
"Phường 11, Quận 3",Nhà mặt tiền,305.0,300,91500.0,91.5 tỷ
"Phường 11, Quận 3",Nhà mặt tiền,305.0,320,97600.0,97.6 tỷ
"Phường 11, Quận 3",Nhà mặt tiền,305.0,340,103700.0,103.7 tỷ
"Phường 11, Quận 3",Nhà mặt tiền,305.0,360,109800.0,109.8 tỷ
"Phường 11, Quận 3",Nhà mặt tiền,305.0,380,115900.0,115.9 tỷ
"Phường 11, Quận 3",Nhà mặt tiền,305.0,400,122000.0,122.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,200,70000.0,70.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,220,77000.0,77.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,240,84000.0,84.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,260,91000.0,91.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,280,98000.0,98.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,300,105000.0,105.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,320,112000.0,112.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,340,119000.0,119.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,360,126000.0,126.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,380,133000.0,133.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,400,140000.0,140.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,420,147000.0,147.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,440,154000.0,154.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,460,161000.0,161.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,480,168000.0,168.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,500,175000.0,175.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,520,182000.0,182.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,540,189000.0,189.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,560,196000.0,196.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,580,203000.0,203.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,600,210000.0,210.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,620,217000.0,217.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,640,224000.0,224.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,660,231000.0,231.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,680,238000.0,238.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,700,245000.0,245.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,720,252000.0,252.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,740,259000.0,259.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,760,266000.0,266.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,780,273000.0,273.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,800,280000.0,280.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,820,287000.0,287.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,840,294000.0,294.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,860,301000.0,301.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,880,308000.0,308.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,900,315000.0,315.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,920,322000.0,322.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,940,329000.0,329.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,960,336000.0,336.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,980,343000.0,343.0 tỷ
"Phường 11, Quận 3",Biệt thự,350.0,1000,350000.0,350.0 tỷ
"Phường 11, Quận 3",Nhà hẻm,145.0,40,5800.0,5.8 tỷ
"Phường 11, Quận 3",Nhà hẻm,145.0,60,8700.0,8.7 tỷ
"Phường 11, Quận 3",Nhà hẻm,145.0,80,11600.0,11.6 tỷ
"Phường 11, Quận 3",Nhà hẻm,145.0,100,14500.0,14.5 tỷ
"Phường 11, Quận 3",Nhà hẻm,145.0,120,17400.0,17.4 tỷ
"Phường 11, Quận 3",Nhà hẻm,145.0,140,20300.0,20.3 tỷ
"Phường 11, Quận 3",Nhà hẻm,145.0,160,23200.0,23.2 tỷ
"Phường 11, Quận 3",Đất thổ cư,90.0,60,5400.0,5.4 tỷ
"Phường 11, Quận 3",Đất thổ cư,90.0,80,7200.0,7.2 tỷ
"Phường 11, Quận 3",Đất thổ cư,90.0,100,9000.0,9.0 tỷ
"Phường 11, Quận 3",Đất thổ cư,90.0,120,10800.0,10.8 tỷ
"Phường 11, Quận 3",Đất thổ cư,90.0,140,12600.0,12.6 tỷ
"Phường 11, Quận 3",Đất thổ cư,90.0,160,14400.0,14.4 tỷ
"Phường 11, Quận 3",Đất thổ cư,90.0,180,16200.0,16.2 tỷ
"Phường 11, Quận 3",Đất thổ cư,90.0,200,18000.0,18.0 tỷ
"Phường 11, Quận 3",Đất thổ cư,90.0,220,19800.0,19.8 tỷ
"Phường 11, Quận 3",Đất thổ cư,90.0,240,21600.0,21.6 tỷ
"Phường 11, Quận 3",Đất thổ cư,90.0,260,23400.0,23.4 tỷ
"Phường 11, Quận 3",Đất thổ cư,90.0,280,25200.0,25.2 tỷ
"Phường 11, Quận 3",Đất thổ cư,90.0,300,27000.0,27.0 tỷ
"Phường 11, Quận 3",Đất thổ cư,90.0,320,28800.0,28.8 tỷ
"Phường 11, Quận 3",Đất thổ cư,90.0,340,30600.0,30.6 tỷ
"Phường 11, Quận 3",Đất thổ cư,90.0,360,32400.0,32.4 tỷ
"Phường 11, Quận 3",Đất thổ cư,90.0,380,34200.0,34.2 tỷ
"Phường 11, Quận 3",Đất thổ cư,90.0,400,36000.0,36.0 tỷ
"Phường 11, Quận 3",Đất thổ cư,90.0,420,37800.0,37.8 tỷ
"Phường 11, Quận 3",Đất thổ cư,90.0,440,39600.0,39.6 tỷ
"Phường 11, Quận 3",Đất thổ cư,90.0,460,41400.0,41.4 tỷ
"Phường 11, Quận 3",Đất thổ cư,90.0,480,43200.0,43.2 tỷ
"Phường 11, Quận 3",Đất thổ cư,90.0,500,45000.0,45.0 tỷ
"Phường 11, Quận 3",Chung cư,52.5,30,1575.0,1.57 tỷ
"Phường 11, Quận 3",Chung cư,52.5,50,2625.0,2.62 tỷ
"Phường 11, Quận 3",Chung cư,52.5,70,3675.0,3.67 tỷ
"Phường 11, Quận 3",Chung cư,52.5,90,4725.0,4.72 tỷ
"Phường 11, Quận 3",Chung cư,52.5,110,5775.0,5.78 tỷ
"Phường 11, Quận 3",Chung cư,52.5,130,6825.0,6.83 tỷ
"Phường 11, Quận 3",Chung cư,52.5,150,7875.0,7.88 tỷ
"Phường 12, Quận 3",Nhà mặt tiền,305.0,60,18300.0,18.3 tỷ
"Phường 12, Quận 3",Nhà mặt tiền,305.0,80,24400.0,24.4 tỷ
"Phường 12, Quận 3",Nhà mặt tiền,305.0,100,30500.0,30.5 tỷ
"Phường 12, Quận 3",Nhà mặt tiền,305.0,120,36600.0,36.6 tỷ
"Phường 12, Quận 3",Nhà mặt tiền,305.0,140,42700.0,42.7 tỷ
"Phường 12, Quận 3",Nhà mặt tiền,305.0,160,48800.0,48.8 tỷ
"Phường 12, Quận 3",Nhà mặt tiền,305.0,180,54900.0,54.9 tỷ
"Phường 12, Quận 3",Nhà mặt tiền,305.0,200,61000.0,61.0 tỷ
"Phường 12, Quận 3",Nhà mặt tiền,305.0,220,67100.0,67.1 tỷ
"Phường 12, Quận 3",Nhà mặt tiền,305.0,240,73200.0,73.2 tỷ
"Phường 12, Quận 3",Nhà mặt tiền,305.0,260,79300.0,79.3 tỷ
"Phường 12, Quận 3",Nhà mặt tiền,305.0,280,85400.0,85.4 tỷ
"Phường 12, Quận 3",Nhà mặt tiền,305.0,300,91500.0,91.5 tỷ
"Phường 12, Quận 3",Nhà mặt tiền,305.0,320,97600.0,97.6 tỷ
"Phường 12, Quận 3",Nhà mặt tiền,305.0,340,103700.0,103.7 tỷ
"Phường 12, Quận 3",Nhà mặt tiền,305.0,360,109800.0,109.8 tỷ
"Phường 12, Quận 3",Nhà mặt tiền,305.0,380,115900.0,115.9 tỷ
"Phường 12, Quận 3",Nhà mặt tiền,305.0,400,122000.0,122.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,200,70000.0,70.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,220,77000.0,77.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,240,84000.0,84.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,260,91000.0,91.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,280,98000.0,98.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,300,105000.0,105.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,320,112000.0,112.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,340,119000.0,119.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,360,126000.0,126.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,380,133000.0,133.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,400,140000.0,140.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,420,147000.0,147.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,440,154000.0,154.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,460,161000.0,161.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,480,168000.0,168.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,500,175000.0,175.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,520,182000.0,182.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,540,189000.0,189.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,560,196000.0,196.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,580,203000.0,203.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,600,210000.0,210.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,620,217000.0,217.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,640,224000.0,224.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,660,231000.0,231.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,680,238000.0,238.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,700,245000.0,245.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,720,252000.0,252.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,740,259000.0,259.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,760,266000.0,266.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,780,273000.0,273.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,800,280000.0,280.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,820,287000.0,287.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,840,294000.0,294.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,860,301000.0,301.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,880,308000.0,308.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,900,315000.0,315.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,920,322000.0,322.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,940,329000.0,329.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,960,336000.0,336.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,980,343000.0,343.0 tỷ
"Phường 12, Quận 3",Biệt thự,350.0,1000,350000.0,350.0 tỷ
"Phường 12, Quận 3",Nhà hẻm,145.0,40,5800.0,5.8 tỷ
"Phường 12, Quận 3",Nhà hẻm,145.0,60,8700.0,8.7 tỷ
"Phường 12, Quận 3",Nhà hẻm,145.0,80,11600.0,11.6 tỷ
"Phường 12, Quận 3",Nhà hẻm,145.0,100,14500.0,14.5 tỷ
"Phường 12, Quận 3",Nhà hẻm,145.0,120,17400.0,17.4 tỷ
"Phường 12, Quận 3",Nhà hẻm,145.0,140,20300.0,20.3 tỷ
"Phường 12, Quận 3",Nhà hẻm,145.0,160,23200.0,23.2 tỷ
"Phường 12, Quận 3",Đất thổ cư,90.0,60,5400.0,5.4 tỷ
"Phường 12, Quận 3",Đất thổ cư,90.0,80,7200.0,7.2 tỷ
"Phường 12, Quận 3",Đất thổ cư,90.0,100,9000.0,9.0 tỷ
"Phường 12, Quận 3",Đất thổ cư,90.0,120,10800.0,10.8 tỷ
"Phường 12, Quận 3",Đất thổ cư,90.0,140,12600.0,12.6 tỷ
"Phường 12, Quận 3",Đất thổ cư,90.0,160,14400.0,14.4 tỷ
"Phường 12, Quận 3",Đất thổ cư,90.0,180,16200.0,16.2 tỷ
"Phường 12, Quận 3",Đất thổ cư,90.0,200,18000.0,18.0 tỷ
"Phường 12, Quận 3",Đất thổ cư,90.0,220,19800.0,19.8 tỷ
"Phường 12, Quận 3",Đất thổ cư,90.0,240,21600.0,21.6 tỷ
"Phường 12, Quận 3",Đất thổ cư,90.0,260,23400.0,23.4 tỷ
"Phường 12, Quận 3",Đất thổ cư,90.0,280,25200.0,25.2 tỷ
"Phường 12, Quận 3",Đất thổ cư,90.0,300,27000.0,27.0 tỷ
"Phường 12, Quận 3",Đất thổ cư,90.0,320,28800.0,28.8 tỷ
"Phường 12, Quận 3",Đất thổ cư,90.0,340,30600.0,30.6 tỷ
"Phường 12, Quận 3",Đất thổ cư,90.0,360,32400.0,32.4 tỷ
"Phường 12, Quận 3",Đất thổ cư,90.0,380,34200.0,34.2 tỷ
"Phường 12, Quận 3",Đất thổ cư,90.0,400,36000.0,36.0 tỷ
"Phường 12, Quận 3",Đất thổ cư,90.0,420,37800.0,37.8 tỷ
"Phường 12, Quận 3",Đất thổ cư,90.0,440,39600.0,39.6 tỷ
"Phường 12, Quận 3",Đất thổ cư,90.0,460,41400.0,41.4 tỷ
"Phường 12, Quận 3",Đất thổ cư,90.0,480,43200.0,43.2 tỷ
"Phường 12, Quận 3",Đất thổ cư,90.0,500,45000.0,45.0 tỷ
"Phường 12, Quận 3",Chung cư,52.5,30,1575.0,1.57 tỷ
"Phường 12, Quận 3",Chung cư,52.5,50,2625.0,2.62 tỷ
"Phường 12, Quận 3",Chung cư,52.5,70,3675.0,3.67 tỷ
"Phường 12, Quận 3",Chung cư,52.5,90,4725.0,4.72 tỷ
"Phường 12, Quận 3",Chung cư,52.5,110,5775.0,5.78 tỷ
"Phường 12, Quận 3",Chung cư,52.5,130,6825.0,6.83 tỷ
"Phường 12, Quận 3",Chung cư,52.5,150,7875.0,7.88 tỷ
"Phường 13, Quận 3",Nhà mặt tiền,305.0,60,18300.0,18.3 tỷ
"Phường 13, Quận 3",Nhà mặt tiền,305.0,80,24400.0,24.4 tỷ
"Phường 13, Quận 3",Nhà mặt tiền,305.0,100,30500.0,30.5 tỷ
"Phường 13, Quận 3",Nhà mặt tiền,305.0,120,36600.0,36.6 tỷ
"Phường 13, Quận 3",Nhà mặt tiền,305.0,140,42700.0,42.7 tỷ
"Phường 13, Quận 3",Nhà mặt tiền,305.0,160,48800.0,48.8 tỷ
"Phường 13, Quận 3",Nhà mặt tiền,305.0,180,54900.0,54.9 tỷ
"Phường 13, Quận 3",Nhà mặt tiền,305.0,200,61000.0,61.0 tỷ
"Phường 13, Quận 3",Nhà mặt tiền,305.0,220,67100.0,67.1 tỷ
"Phường 13, Quận 3",Nhà mặt tiền,305.0,240,73200.0,73.2 tỷ
"Phường 13, Quận 3",Nhà mặt tiền,305.0,260,79300.0,79.3 tỷ
"Phường 13, Quận 3",Nhà mặt tiền,305.0,280,85400.0,85.4 tỷ
"Phường 13, Quận 3",Nhà mặt tiền,305.0,300,91500.0,91.5 tỷ
"Phường 13, Quận 3",Nhà mặt tiền,305.0,320,97600.0,97.6 tỷ
"Phường 13, Quận 3",Nhà mặt tiền,305.0,340,103700.0,103.7 tỷ
"Phường 13, Quận 3",Nhà mặt tiền,305.0,360,109800.0,109.8 tỷ
"Phường 13, Quận 3",Nhà mặt tiền,305.0,380,115900.0,115.9 tỷ
"Phường 13, Quận 3",Nhà mặt tiền,305.0,400,122000.0,122.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,200,70000.0,70.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,220,77000.0,77.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,240,84000.0,84.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,260,91000.0,91.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,280,98000.0,98.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,300,105000.0,105.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,320,112000.0,112.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,340,119000.0,119.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,360,126000.0,126.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,380,133000.0,133.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,400,140000.0,140.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,420,147000.0,147.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,440,154000.0,154.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,460,161000.0,161.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,480,168000.0,168.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,500,175000.0,175.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,520,182000.0,182.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,540,189000.0,189.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,560,196000.0,196.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,580,203000.0,203.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,600,210000.0,210.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,620,217000.0,217.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,640,224000.0,224.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,660,231000.0,231.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,680,238000.0,238.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,700,245000.0,245.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,720,252000.0,252.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,740,259000.0,259.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,760,266000.0,266.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,780,273000.0,273.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,800,280000.0,280.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,820,287000.0,287.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,840,294000.0,294.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,860,301000.0,301.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,880,308000.0,308.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,900,315000.0,315.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,920,322000.0,322.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,940,329000.0,329.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,960,336000.0,336.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,980,343000.0,343.0 tỷ
"Phường 13, Quận 3",Biệt thự,350.0,1000,350000.0,350.0 tỷ
"Phường 13, Quận 3",Nhà hẻm,145.0,40,5800.0,5.8 tỷ
"Phường 13, Quận 3",Nhà hẻm,145.0,60,8700.0,8.7 tỷ
"Phường 13, Quận 3",Nhà hẻm,145.0,80,11600.0,11.6 tỷ
"Phường 13, Quận 3",Nhà hẻm,145.0,100,14500.0,14.5 tỷ
"Phường 13, Quận 3",Nhà hẻm,145.0,120,17400.0,17.4 tỷ
"Phường 13, Quận 3",Nhà hẻm,145.0,140,20300.0,20.3 tỷ
"Phường 13, Quận 3",Nhà hẻm,145.0,160,23200.0,23.2 tỷ
"Phường 13, Quận 3",Đất thổ cư,90.0,60,5400.0,5.4 tỷ
"Phường 13, Quận 3",Đất thổ cư,90.0,80,7200.0,7.2 tỷ
"Phường 13, Quận 3",Đất thổ cư,90.0,100,9000.0,9.0 tỷ
"Phường 13, Quận 3",Đất thổ cư,90.0,120,10800.0,10.8 tỷ
"Phường 13, Quận 3",Đất thổ cư,90.0,140,12600.0,12.6 tỷ
"Phường 13, Quận 3",Đất thổ cư,90.0,160,14400.0,14.4 tỷ
"Phường 13, Quận 3",Đất thổ cư,90.0,180,16200.0,16.2 tỷ
"Phường 13, Quận 3",Đất thổ cư,90.0,200,18000.0,18.0 tỷ
"Phường 13, Quận 3",Đất thổ cư,90.0,220,19800.0,19.8 tỷ
"Phường 13, Quận 3",Đất thổ cư,90.0,240,21600.0,21.6 tỷ
"Phường 13, Quận 3",Đất thổ cư,90.0,260,23400.0,23.4 tỷ
"Phường 13, Quận 3",Đất thổ cư,90.0,280,25200.0,25.2 tỷ
"Phường 13, Quận 3",Đất thổ cư,90.0,300,27000.0,27.0 tỷ
"Phường 13, Quận 3",Đất thổ cư,90.0,320,28800.0,28.8 tỷ
"Phường 13, Quận 3",Đất thổ cư,90.0,340,30600.0,30.6 tỷ
"Phường 13, Quận 3",Đất thổ cư,90.0,360,32400.0,32.4 tỷ
"Phường 13, Quận 3",Đất thổ cư,90.0,380,34200.0,34.2 tỷ
"Phường 13, Quận 3",Đất thổ cư,90.0,400,36000.0,36.0 tỷ
"Phường 13, Quận 3",Đất thổ cư,90.0,420,37800.0,37.8 tỷ
"Phường 13, Quận 3",Đất thổ cư,90.0,440,39600.0,39.6 tỷ
"Phường 13, Quận 3",Đất thổ cư,90.0,460,41400.0,41.4 tỷ
"Phường 13, Quận 3",Đất thổ cư,90.0,480,43200.0,43.2 tỷ
"Phường 13, Quận 3",Đất thổ cư,90.0,500,45000.0,45.0 tỷ
"Phường 13, Quận 3",Chung cư,52.5,30,1575.0,1.57 tỷ
"Phường 13, Quận 3",Chung cư,52.5,50,2625.0,2.62 tỷ
"Phường 13, Quận 3",Chung cư,52.5,70,3675.0,3.67 tỷ
"Phường 13, Quận 3",Chung cư,52.5,90,4725.0,4.72 tỷ
"Phường 13, Quận 3",Chung cư,52.5,110,5775.0,5.78 tỷ
"Phường 13, Quận 3",Chung cư,52.5,130,6825.0,6.83 tỷ
"Phường 13, Quận 3",Chung cư,52.5,150,7875.0,7.88 tỷ
"Phường 14, Quận 3",Nhà mặt tiền,305.0,60,18300.0,18.3 tỷ
"Phường 14, Quận 3",Nhà mặt tiền,305.0,80,24400.0,24.4 tỷ
"Phường 14, Quận 3",Nhà mặt tiền,305.0,100,30500.0,30.5 tỷ
"Phường 14, Quận 3",Nhà mặt tiền,305.0,120,36600.0,36.6 tỷ
"Phường 14, Quận 3",Nhà mặt tiền,305.0,140,42700.0,42.7 tỷ
"Phường 14, Quận 3",Nhà mặt tiền,305.0,160,48800.0,48.8 tỷ
"Phường 14, Quận 3",Nhà mặt tiền,305.0,180,54900.0,54.9 tỷ
"Phường 14, Quận 3",Nhà mặt tiền,305.0,200,61000.0,61.0 tỷ
"Phường 14, Quận 3",Nhà mặt tiền,305.0,220,67100.0,67.1 tỷ
"Phường 14, Quận 3",Nhà mặt tiền,305.0,240,73200.0,73.2 tỷ
"Phường 14, Quận 3",Nhà mặt tiền,305.0,260,79300.0,79.3 tỷ
"Phường 14, Quận 3",Nhà mặt tiền,305.0,280,85400.0,85.4 tỷ
"Phường 14, Quận 3",Nhà mặt tiền,305.0,300,91500.0,91.5 tỷ
"Phường 14, Quận 3",Nhà mặt tiền,305.0,320,97600.0,97.6 tỷ
"Phường 14, Quận 3",Nhà mặt tiền,305.0,340,103700.0,103.7 tỷ
"Phường 14, Quận 3",Nhà mặt tiền,305.0,360,109800.0,109.8 tỷ
"Phường 14, Quận 3",Nhà mặt tiền,305.0,380,115900.0,115.9 tỷ
"Phường 14, Quận 3",Nhà mặt tiền,305.0,400,122000.0,122.0 tỷ
"Phường 14, Quận 3",Biệt thự,350.0,200,70000.0,70.0 tỷ
"Phường 14, Quận 3",Biệt thự,350.0,220,77000.0,77.0 tỷ
"Phường 14, Quận 3",Biệt thự,350.0,240,84000.0,84.0 tỷ
